noun,gender,gloss
revista,feminine,magazine
revitalización,feminine,revitalization
revocación,feminine,revocation
revolución,feminine,revolution
reza,feminine,prayer
ridiculez,feminine,ridiculousness
rigidez,feminine,rigidity
rigurosidad,feminine,rigor
rinitis,feminine,rhinitis
riqueza,feminine,wealth
rivalidad,feminine,rivalry
robustez,feminine,robustness
roca,feminine,rock
rodadura,feminine,rolling
rodriguez,feminine,rodriguez
rodríguez,feminine,rodriguez
romanización,feminine,romanization
ropa,feminine,clothes
rosaura,feminine,rosaura
rotación,feminine,rotation
rotundidad,feminine,roundness
rotura,feminine,breakage
rudeza,feminine,rudeness
rueda,feminine,wheel
ruptura,feminine,rupture
ruta,feminine,route
saciedad,feminine,satiety
sal,feminine,salt
sala,feminine,room
salida,feminine,exit
salinidad,feminine,salinity
salubridad,feminine,healthiness
salvación,feminine,salvation
salvedad,feminine,reservation
sanación,feminine,healing
sanchez,feminine,sanchez
sanción,feminine,sanction
sanidad,feminine,health
santidad,feminine,holiness
santificación,feminine,sanctification
sapiencia,feminine,wisdom
satisfacción,feminine,satisfaction
satura,feminine,saturate
saturación,feminine,saturation
saura,feminine,saura
sección,feminine,section
secesión,feminine,secession
secreción,feminine,secretion
secuencia,feminine,sequence
secuenciación,feminine,sequencing
secularización,feminine,secularization
seda,feminine,silk
sedación,feminine,sedation
sedición,feminine,sedition
sedimentación,feminine,sedimentation
seducción,feminine,seduction
segmentación,feminine,segmentation
segregación,feminine,segregation
segura,feminine,safety
seguridad,feminine,security
selección,feminine,selection
selectividad,feminine,selectivity
selva,feminine,jungle
semana,feminine,week
semblanza,feminine,portrait
semejanza,feminine,similarity
semiología,feminine,semiology
sencillez,feminine,simplicity
sensación,feminine,sensation
sensatez,feminine,good sense
sensibilidad,feminine,sensitivity
sensibilización,feminine,sensitization
sensualidad,feminine,sensuality
sentencia,feminine,sentence
separación,feminine,separation
sepsis,feminine,sepsis
sepultura,feminine,tomb
sequedad,feminine,dryness
serenidad,feminine,serenity
serie,feminine,series
serigrafía,feminine,screen printing
servidumbre,feminine,servitude
sesión,feminine,session
severidad,feminine,severity
sexualidad,feminine,sexuality
señal,feminine,signal
señalización,feminine,signaling
sicología,feminine,psychology
signatura,feminine,signature
significación,feminine,meaning
significancia,feminine,significance
silencia,feminine,silence
silla,feminine,chair
silvicultura,feminine,forestry
simbiosis,feminine,symbiosis
simbología,feminine,symbology
similitud,feminine,similarity
simpleza,feminine,simplicity
simplicidad,feminine,simplicity
simplificación,feminine,simplification
simulación,feminine,simulation
sinapsis,feminine,synapse
sinceridad,feminine,sincerity
sincronización,feminine,synchronization
sindicación,feminine,syndication
sindicatura,feminine,audit office
singularidad,feminine,singularity
sinopsis,feminine,synopsis
sintomatología,feminine,symptomatology
sinusitis,feminine,sinusitis
sis,feminine,sis
sismología,feminine,seismology
sistematización,feminine,systematization
situación,feminine,situation
sión,feminine,zion
sobredosis,feminine,overdose
sobreexplotación,feminine,overexploitation
sobrepoblación,feminine,overpopulation
sobreproducción,feminine,overproduction
sobrevivencia,feminine,survival
sobriedad,feminine,sobriety
sociabilidad,feminine,sociability
socialdemocracia,feminine,social democracy
socialización,feminine,socialization
sociología,feminine,sociology
sofisticación,feminine,sophistication
soldadura,feminine,welding
soledad,feminine,loneliness
solemnidad,feminine,solemnity
solicitud,feminine,application
solidaridad,feminine,solidarity
soltura,feminine,fluency
solubilidad,feminine,solubility
solución,feminine,solution
solvencia,feminine,solvency
sombra,feminine,shadow
somnolencia,feminine,drowsiness
sonoridad,feminine,sonority
sopa,feminine,soup
sororidad,feminine,sorority
sostenibilidad,feminine,sustainability
suarez,feminine,suarez
suavidad,feminine,smoothness
subcomisión,feminine,subcommittee
subcontratación,feminine,subcontracting
subcultura,feminine,subculture
subdelegación,feminine,subdelegation
subdirección,feminine,deputy management
subdivisión,feminine,subdivision
subestación,feminine,substation
subestimación,feminine,underestimation
subjetividad,feminine,subjectivity
sublevación,feminine,uprising
sublimación,feminine,sublimation
subordinación,feminine,subordination
subrogación,feminine,subrogation
subscripción,feminine,subscription
subsistencia,feminine,subsistence
substancia,feminine,substance
substitución,feminine,substitution
subvención,feminine,subsidy
subversión,feminine,subversion
succión,feminine,suction
sucesión,feminine,succession
suciedad,feminine,dirtiness
sudoración,feminine,perspiration
suez,feminine,suez
suficiencia,feminine,sufficiency
sugerencia,feminine,suggestion
sujeción,feminine,subjection
suma,feminine,sum
sumisión,feminine,submission
superación,feminine,overcoming
superestructura,feminine,superstructure
superficialidad,feminine,superficiality
superficie,feminine,surface
superintendencia,feminine,superintendency
superioridad,feminine,superiority
superpoblación,feminine,overpopulation
superposición,feminine,superposition
superpotencia,feminine,superpower
superproducción,feminine,overproduction
superstición,feminine,superstition
supervisión,feminine,supervision
supervivencia,feminine,survival
suplantación,feminine,supplantation
suplencia,feminine,substitution
suposición,feminine,supposition
supresión,feminine,suppression
sura,feminine,sura
susceptibilidad,feminine,susceptibility
suscripción,feminine,subscription
suspensión,feminine,suspension
sustancia,feminine,substance
sustentabilidad,feminine,sustainability
sustentación,feminine,support
sustitución,feminine,replacement
sustracción,feminine,subtraction
sutileza,feminine,subtlety
sutura,feminine,suture
suárez,feminine,suarez
sáez,feminine,saez
sánchez,feminine,sanchez
síntesis,feminine,synthesis
tabla,feminine,table
tad,feminine,tad
talvez,feminine,perhaps
tardanza,feminine,delay
tarde,feminine,afternoon
tarifa,feminine,tariff
tarjeta,feminine,card
tasación,feminine,valuation
teatralidad,feminine,theatricality
tecnicatura,feminine,technical training
tecnificación,feminine,technification
tecnología,feminine,technology
tela,feminine,fabric
telebasura,feminine,trash tv
telegrafía,feminine,telegraphy
teletransportación,feminine,teleportation
televisión,feminine,television
temeridad,feminine,recklessness
temperatura,feminine,temperature
tempestad,feminine,storm
templanza,feminine,temperance
temporalidad,feminine,temporality
tenacidad,feminine,tenacity
tendencia,feminine,trend
tendinitis,feminine,tendinitis
tenencia,feminine,tenure
tensión,feminine,tension
tentación,feminine,temptation
teocracia,feminine,theocracy
teología,feminine,theology
teoría,feminine,theory
tergiversación,feminine,distortion
terminación,feminine,termination
terminología,feminine,terminology
ternura,feminine,tenderness
terquedad,feminine,stubbornness
territorialidad,feminine,territoriality
tesis,feminine,thesis
tesitura,feminine,vocal range
tevez,feminine,tevez
textura,feminine,texture
tez,feminine,complexion
tibieza,feminine,lukewarmness
tienda,feminine,shop
tierra,feminine,earth
timidez,feminine,timidity
tinción,feminine,dyeing
tipificación,feminine,classification
tipografía,feminine,typography
tipología,feminine,typology
titulación,feminine,degree awarding
titularidad,feminine,title ownership
tolerancia,feminine,tolerance
tomadura,feminine,pickling
tomografía,feminine,tomography
tonalidad,feminine,tonality
topografía,feminine,topography
topología,feminine,topology
tormenta,feminine,storm
torpeza,feminine,clumsiness
torre,feminine,tower
torsión,feminine,torsion
tortura,feminine,torture
totalidad,feminine,totality
toxicidad,feminine,toxicity
toxicología,feminine,toxicology
tracción,feminine,traction
tradición,feminine,tradition
traducción,feminine,translation
traición,feminine,betrayal
trama,feminine,plot
tramitación,feminine,processing
tranquilidad,feminine,tranquility
transacción,feminine,transaction
transcendencia,feminine,transcendence
transcripción,feminine,transcription
transexualidad,feminine,transsexuality
transferencia,feminine,transfer
transfiguración,feminine,transfiguration
transformación,feminine,transformation
transfusión,feminine,transfusion
transgresión,feminine,transgression
transición,feminine,transition
transliteración,feminine,transliteration
transmisión,feminine,transmission
transmutación,feminine,transmutation
transparencia,feminine,transparency
transpiración,feminine,perspiration
transportación,feminine,transportation
transposición,feminine,transposition
transversalidad,feminine,transversality
trascendencia,feminine,transcendence
traslación,feminine,translation
trasmisión,feminine,transmission
traumatología,feminine,traumatology
travesura,feminine,prank
trazabilidad,feminine,traceability
triangulación,feminine,triangulation
tribulación,feminine,tribulation
tributación,feminine,taxation
trilogía,feminine,trilogy
trinidad,feminine,trinity
tripulación,feminine,crew
tristeza,feminine,sadness
trombosis,feminine,thrombosis
tropieza,feminine,stumble
tuberculosis,feminine,tuberculosis
tura,feminine,tura
támesis,feminine,thamesis
técnica,feminine,technique
téllez,feminine,tellez
túnez,feminine,tunisia
ubicación,feminine,location
ubicuidad,feminine,ubiquity
ultranza,feminine,ultimatum
unanimidad,feminine,unanimity
unción,feminine,anointing
unicidad,feminine,uniqueness
unidad,feminine,unity
unificación,feminine,unification
uniformidad,feminine,uniformity
universalidad,feminine,universality
universalización,feminine,universalization
universidad,feminine,university
univisión,feminine,univision
ura,feminine,ura
urbanidad,feminine,urbanity
urbanización,feminine,urbanization
urgencia,feminine,urgency
urología,feminine,urology
usabilidad,feminine,usability
usura,feminine,usury
usurpación,feminine,usurpation
utilidad,feminine,utility
utilización,feminine,utilization
vacancia,feminine,vacancy
vacilación,feminine,hesitation
vacunación,feminine,vaccination
vagancia,feminine,vagrancy
vaguedad,feminine,vagueness
valdez,feminine,valdez
valencia,feminine,valence
validación,feminine,validation
validez,feminine,validity
valoración,feminine,assessment
valorización,feminine,valorization
valuación,feminine,valuation
variabilidad,feminine,variability
variable,feminine,variable
variación,feminine,variation
varianza,feminine,variance
variedad,feminine,variety
vasquez,feminine,vasquez
vazquez,feminine,vazquez
vecindad,feminine,neighborhood
vegetación,feminine,vegetation
vehemencia,feminine,vehemence
velez,feminine,velez
velocidad,feminine,speed
velásquez,feminine,velasquez
velázquez,feminine,velazquez
veneración,feminine,veneration
venevisión,feminine,venevisi贸n
venganza,feminine,revenge
venta,feminine,sale
ventana,feminine,window
ventura,feminine,venture
